ID,Username,Time,Geo,Language,Text,Hashtags,Public_metrics
732,2781476294,2022-04-28 08:40:20+00:00,,en,"#UkraineWar
Who needs whom
Does NATO needs Ukraine
Does Ukraine needs NATO
They were existing independently
Stop war giving assurance to Russia
NATO will not be expanded @US@UN
World needs peace
By stopping war diplomatically Biden will raise to be a Statesman of the time",{'UkraineWar'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
733,771502019471220736,2022-04-28 08:40:20+00:00,,en,Pinterest (PINS) Stock Sees Sharp Jump After Q1 2022 Earnings - https://t.co/JiXXV7fUy6 #news #fintech #investing,"{'investing', 'news', 'fintech'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
734,331617619,2022-04-28 08:40:19+00:00,,it,"Guterres a Irpin: ""I civili pagano il prezzo più caro della guerra""  #ucraina #russia #guerra #kiev #putin #zelensky #lavrov #mariupol https://t.co/WBmmx6gRmo https://t.co/poe8wZ0Tdh","{'kiev', 'mariupol', 'guerra', 'putin', 'zelensky', 'lavrov', 'ucraina', 'russia'}","{'retweet_count': 2, 'reply_count': 5, 'like_count': 7, 'quote_count': 0}"
735,104765097,2022-04-28 08:40:18+00:00,,it,"📣 Nuovo Podcast! ""What's On - Appuntamenti e spettacoli in Piemonte"" su @Spreaker #a #aggiornamenti #al #appuntamenti #cinema #di #e #eventi #in #nella #news #piemonte #regione #rubrica #spettacoli #su #sugli #teatro #torino #zipnews_it https://t.co/KRgy5P88uS","{'su', 'aggiornamenti', 'appuntamenti', 'in', 'eventi', 'regione', 'e', 'spettacoli', 'teatro', 'cinema', 'piemonte', 'zipnews_it', 'a', 'al', 'nella', 'di', 'news', 'sugli', 'rubrica', 'torino'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
736,1908254904,2022-04-28 08:40:18+00:00,,en,@Reuters Perhaps it is not the best idea for #Ukraine  to start attacking on #Russia's edge now. I think the situation would get much worse. What do you think? #UkraineRussiaWar,"{""Russia's"", 'UkraineRussiaWar', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
737,1331428734595788801,2022-04-28 08:40:17+00:00,,th,"Su-24M ถูกพบเห็นในยูเครน เป็นครั้งแรก
นับตั้งแต่เริ่มต้น NWO 
กองกำลังการบินและอวกาศของรัสเซีย
กำลังเชื่อมต่อเครื่องบินทิ้งระเบิดแนวหน้าทางยุทธวิธี
กับปีกแบบปรับได้
เพื่อทำงานในสิ่งอำนวยความสะดวกของกองกำลัง
ติดอาวุธของยูเครน 
#Ukraine #Russia #ยูเครน #รัสเซีย https://t.co/vhxlo0XraO","{'ยูเครน', 'Russia', 'รัสเซีย', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
738,1390227181914181633,2022-04-28 08:40:17+00:00,,en,"RT @olex_scherba: This is what heroism looks like. A #Ukrainian pilot saves his plane while #Russia bombards the airfield.

#StandWithUkrai…","{'Russia', 'Ukrainian', 'StandWithUkrai…'}","{'retweet_count': 521, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
739,1514866321187430402,2022-04-28 08:40:17+00:00,,ja,"【 #鹿児島ニュース 】
京セラ川内工場増設へ　国内最大規模の生産拠点に　鹿児島・薩摩川内市

#鹿児島 #ニュース #鹿児島のニュース #news 
 https://t.co/L7ntVor1f4","{'鹿児島', '鹿児島ニュース', 'news', 'ニュース', '鹿児島のニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
740,2419324610,2022-04-28 08:40:16+00:00,,it,#annunci #news https://t.co/qajPVFvvsi Pulizie di primavera alla SPIAGGIA e ##primavera #felicità #GoffredoMameli #comunicatistampa,"{'#primavera', 'annunci', 'GoffredoMameli', 'news', 'felicità', 'comunicatistampa'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
741,428588499,2022-04-28 08:40:15+00:00,,it,RT @valy_s: I civili rinchiusi in condizioni disumane nelle #Azovstal non sono i “nostri” martiri… sono i martiri di quel che rimane di mil…,{'Azovstal'},"{'retweet_count': 57, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
742,1514866321187430402,2022-04-28 08:40:14+00:00,,ja,"【 #鹿児島ニュース 】
鹿児島県内で交通事故相次ぐ　２人死亡

#鹿児島 #ニュース #鹿児島のニュース #news 
 https://t.co/55iqPmiM4a","{'鹿児島', '鹿児島ニュース', 'news', 'ニュース', '鹿児島のニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
743,248505587,2022-04-28 08:40:14+00:00,,en,"#Kazakh businesses reliant on #Russia for #reexports wary of knockon effects of #UkraineWar #sanctions. #Kazakhstan traders,meanwhile,see potential in building up #re-exports to Russian market #Trade #Kremlin #SupplyChains #Almaty https://t.co/8ee2MCfJ1J https://t.co/Av22CpZi19","{'Trade', 'Kazakhstan', 'Almaty', 'Russia', 'Kazakh', 'Kremlin', 'SupplyChains', 'reexports', 're-exports', 'UkraineWar', 'sanctions.'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
744,1514866321187430402,2022-04-28 08:40:13+00:00,,ja,"【 #鹿児島ニュース 】
薩摩、大隅、種子屋久　２９日未明から大雨のおそれ　鹿児島

#鹿児島 #ニュース #鹿児島のニュース #news 
 https://t.co/bBKlNCGATU","{'鹿児島', '鹿児島ニュース', 'news', 'ニュース', '鹿児島のニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
745,1514866321187430402,2022-04-28 08:40:12+00:00,,ja,"【 #鹿児島ニュース 】
「安心して帰れる」 GWお出かけ前に空港で無料検査　予約なしで30分程度　静岡空港

#鹿児島 #ニュース #鹿児島のニュース #news 
 https://t.co/PCJWL56meC","{'鹿児島', '鹿児島ニュース', 'news', 'ニュース', '鹿児島のニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
746,1514866321187430402,2022-04-28 08:40:12+00:00,,ja,"【 #鹿児島ニュース 】
青紫色の花 六つの池彩る　アヤメ42万本見頃　都城・早水公園

#鹿児島 #ニュース #鹿児島のニュース #news 
 https://t.co/lsC7TvAlP7","{'鹿児島', '鹿児島ニュース', 'news', 'ニュース', '鹿児島のニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
747,49771732,2022-04-28 08:40:12+00:00,,it,"RT @Recommon: Il nuovo report di @CREACleanAir sugli affari fossili della #Russia sul @fattoquotidiano con commento del nostro @Ale_Runci,…",{'Russia'},"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
748,1471161031691022339,2022-04-28 08:40:11+00:00,,nl,"RT @EWagensveld: Dit stoplichten systeem in #Odessa waar je ziet hoelang je als voetganger of auto moet wachten tot het op groen gaat, en h…",{'Odessa'},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
749,930476891512942594,2022-04-28 08:40:10+00:00,,en,"RT @enislav: Seven years ago, in #Mariupol, some British news media actually reported the reality. Listen to what the ordinary Ukrainians w…","{'Mariupol,'}","{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
750,886032877011558400,2022-04-28 08:40:10+00:00,,en,"RT @JayRuderman: Before the #UkraineWar, @DrVladyslava was a doctor &amp; professor in Sumy, #Ukraine. Then she fled Russian forces with her mo…","{'UkraineWar,', 'Ukraine.'}","{'retweet_count': 172, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
751,1497351174487298052,2022-04-28 08:40:09+00:00,,en,"On April 28, a free evacuation train will be delivered to the station in Pokrovsk at 4:30 pm to evacuate residents of the #Luhansk and #Donetsk regions.

4:30 pm - 234/233 #Pokrovsk - Chop.

Source: https://t.co/1o2zkq9Eph https://t.co/CkVCEgTTWZ","{'Donetsk', 'Luhansk', 'Pokrovsk'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
752,1157317397671489549,2022-04-28 08:40:08+00:00,,de,"RT @maxotte_says: Dauerhafter #Frieden in Europa ist nur im Rahmen der #OSZE unter Einbeziehung Russlands möglich, nie durch die #NATO alle…","{'NATO', 'OSZE', 'Frieden'}","{'retweet_count': 194, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
753,1498655065296486400,2022-04-28 08:40:08+00:00,,en,"#GeneralStaff of the Armed Forces:
- #Donetsk direction: trying to surround the forces of the Armed Forces;
- are going to force the Seversky Donets and want to develop an offensive on the Estuary;
- #Severodonetsk direction: attack the village of Orikhove
#ua #UkraineRussiaWar","{'ua', 'Donetsk', 'GeneralStaff', 'UkraineRussiaWar', 'Severodonetsk'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
754,1527421814,2022-04-28 08:40:07+00:00,,en,RT @lesiavasylenko: Mayor of #Bucha says #russia soldiers had kill lists. Likely composed by local collaborators. Names on the lists includ…,"{'Bucha', 'russia'}","{'retweet_count': 1846, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
755,81082050,2022-04-28 08:40:07+00:00,,en,"RT @HannaLiubakova: #Russia is going to introduce its currency in the Kherson region in May. This was stated by the ""deputy chairman of the…",{'Russia'},"{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
756,1494635394117390342,2022-04-28 08:40:07+00:00,,en,"RT @FishaleFutsum: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #500DaysOfTigrayGenocide, remain forgo…","{'500DaysOfTigrayGenocide,', 'UkraineWar,', 'Tigray,'}","{'retweet_count': 173, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
757,733383127381487617,2022-04-28 08:40:06+00:00,,it,"RT @ChiodiDonatella: #UKRAINEWAR:
""SIAMO ALLA VIGILIA DI UN #DISASTRO E PURTROPPO A COMANDARE OVUNQUE SONO GLI #IMBECILLI""

""L'opzione #mil…","{'UKRAINEWAR:', 'IMBECILLI""', 'DISASTRO', 'mil…'}","{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
758,934982760,2022-04-28 08:40:05+00:00,,en,NBA Playoffs' Opening Weekend Ratings Highest In More Than a Decade  https://t.co/Qp5XtrqYVr  Get Instant Access Now! ==&gt; *** https://t.co/3hpIZAnv87 *** #nba #Basketball #basketballcardscards #celtics #bucks #youtube #nets #warriors #lakers #russia #ukraine #war # #Kyiv,"{'', 'Basketball', 'nets', 'warriors', 'ukraine', 'basketballcardscards', 'war', 'youtube', 'celtics', 'Kyiv', 'bucks', 'lakers', 'russia', 'nba'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
759,3975756309,2022-04-28 08:40:05+00:00,,en,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #Putin regime terrorists shelling in #Kharkiv yesterday
#Ukraine #Russia https://t.co/mkEr4X3USO","{'Kharkiv', 'Russia', 'Putin', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
760,1495845798986326024,2022-04-28 08:40:04+00:00,,und,#StandWithUkraine #россия #рф #оккупация #Украина #война #русскиймир #WarFace #агрессия #OpRussia #UkraineUnderAttack #Russia #War #UkraineRussiaWar #IStandWithUkraine @warface_in_ua https://t.co/EJrASk4xZO,"{'агрессия', 'War', 'StandWithUkraine', 'русскиймир', 'WarFace', 'UkraineUnderAttack', 'россия', 'война', 'оккупация', 'рф', 'Russia', 'IStandWithUkraine', 'UkraineRussiaWar', 'OpRussia', 'Украина'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
761,3975756309,2022-04-28 08:40:03+00:00,,en,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #Putin regime terrorists shelling in #Kharkiv yesterday
#Ukraine #Russia https://t.co/BtE2eDJQHV","{'Kharkiv', 'Russia', 'Putin', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
762,220166911,2022-04-28 08:40:02+00:00,,ru,"RT @Za_nashihVZ: 16 тысяч наемников из ближнего востока уже готовы к отправке на Украину, чтобы выступить на стороне России.
#putin #russia…","{'russia…', 'putin'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
763,2446943442,2022-04-28 08:40:02+00:00,,en,"RT @MunSecConf: Even before #Russia launched its attack on #Ukraine, Estonian Prime Minister @kajakallas warned Western leaders not to make…","{'Russia', 'Ukraine,'}","{'retweet_count': 2671, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
764,1168765575654453248,2022-04-28 08:40:01+00:00,,en,"Meghan Markle ‘underestimated’ life outside Royal fold, claims royal expert
https://t.co/bhMjQAakLr
#pakistannews #pakistan #news #lahore #islamabad #karachi #pakistani #imrankhan #urdunews #pti #geonews #arynews 
https://t.co/bhMjQAakLr","{'geonews', 'pakistannews', 'pti', 'imrankhan', 'pakistan', 'lahore', 'arynews', 'urdunews', 'news', 'islamabad', 'karachi', 'pakistani'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
765,18017198,2022-04-28 08:40:00+00:00,,en,"RT @TheAfricaReport: By mid-2013, #Russia's oligarch Yevgeny Prigozhin helped found the Internet Research Agency (IRA), a propaganda tool d…","{""Russia's""}","{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
766,1493143011332476929,2022-04-28 08:40:00+00:00,,ja,"#NEWS
#小山慶一郎 
#加藤シゲアキ
#増田貴久

美的の表紙がNEWSだよ💜💛💚
NEWSスペシャルグラビア&amp;インタビューめちゃくちゃ楽しみ🥰💖💞💓
Amazonで予約完了🍀

 https://t.co/2kt6C69qD8","{'NEWS', '加藤シゲアキ', '増田貴久', '小山慶一郎'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
767,180748385,2022-04-28 08:40:00+00:00,,en,"The dramatic shift in #EU’s stand vis-à-vis #Russia is going to have significant implications for the #IndoPacific, esp. in the light of #European countries trying to increase their presence &amp; strengthen partnerships across the Indo-Pacific: @viveksans  https://t.co/rOObRNQaaK","{'EU’s', 'Russia', 'European', 'IndoPacific,'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
768,819612600367513601,2022-04-28 08:40:00+00:00,,ko,"RT @fantagiomusic_: [#아스트로] 아스트로, 타이틀곡은 '캔디 슈가 팝'…자작곡 포함 높은 참여도
▶ https://t.co/qN0Tgr5SPH

#NEWS #ASTRO
#Drive_to_the_Starry_Road
#CandySug…","{'NEWS', 'ASTRO', 'Drive_to_the_Starry_Road', 'CandySug…'}","{'retweet_count': 2692, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
769,1252396121294602240,2022-04-28 08:39:58+00:00,,en,"Kim Kardashian ‘sobs’ after Kanye West nabs tapes from Ray J: ‘I’m so emotional’ 
News Link: https://t.co/YSEnFQUsk0
#yourchoicenews #latestnews #news #currentnews #newspaper #newsupdate #dailynews #worldnews #newspapers #newsfeed #newsoftheday #loc...
https://t.co/YSEnFQUsk0","{'newspaper', 'newsoftheday', 'currentnews', 'yourchoicenews', 'dailynews', 'loc...', 'latestnews', 'news', 'newspapers', 'worldnews', 'newsupdate', 'newsfeed'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
770,3975756309,2022-04-28 08:39:56+00:00,,en,"RT @ignis_fatum: 🛑🛑🛑This was apparently explosion that had hit a #Putin regime terrorists communication tower , after the explosion, all th…",{'Putin'},"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
771,761220783288950784,2022-04-28 08:39:56+00:00,,und,#news https://t.co/1kvYGxMqTB,{'news'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
772,2872782998,2022-04-28 08:39:56+00:00,,en,#Poland and #Bulgaria to receive natural #gas from #EU neighbors after #Russia cut supplies,"{'Poland', 'Bulgaria', 'Russia', 'EU', 'gas'}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
773,1440535577669955584,2022-04-28 08:39:55+00:00,,ja,"with youの”you”
ドラマを見て、歌詞を見たら、
聴く人や聴いた時によって、youは、変わってくるんだろうな😊

私にとってのyouは毎日ジミンちゃん😊ジミンちゃんにとってのyouはArmyであったりしたらいいのにな🥺
そんな事を思いながら毎日聴いてます☺️💜
#WithYou_jimin 
#WeLoveYouJimin 
#ARMY https://t.co/5s4ljdVq7G","{'ARMY', 'WeLoveYouJimin', 'WithYou_jimin'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
774,1508751607823237125,2022-04-28 08:39:53+00:00,,en,RT @ItaMilRadar: An Italian Air Force F-35A fighter detachment is deploying to Iceland in support of #NATO's enduring Air Policing efforts…,"{""NATO's""}","{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
775,3742348467,2022-04-28 08:39:51+00:00,,en,"RT @JFC_Naples: Poland 🇵🇱 is part of new #NATO battlegroups.

These Polish soldiers are deployed to Romania 🇷🇴 as part of the NATO Response…",{'NATO'},"{'retweet_count': 48, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
776,942797970,2022-04-28 08:39:51+00:00,,en,"#NEWSUPDATE 

Live: @UN Secretary General @antonioguterres set for talks with @ZelenskyyUa in #Kyiv on #Mariupol evacuation  
#pakustv #NYC #politics #Diplomacy #RussiaUkraineWar #peacetalks #Allies 
https://t.co/ObawEzEaKU","{'Mariupol', 'NYC', 'Allies', 'pakustv', 'NEWSUPDATE', 'peacetalks', 'Kyiv', 'Diplomacy', 'RussiaUkraineWar', 'politics'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
777,1496809366766473220,2022-04-28 08:39:51+00:00,,en,"RT @JFC_Naples: Poland 🇵🇱 is part of new #NATO battlegroups.

These Polish soldiers are deployed to Romania 🇷🇴 as part of the NATO Response…",{'NATO'},"{'retweet_count': 48, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
778,1457298061202427907,2022-04-28 08:39:49+00:00,,en,"RT @Syricide: Another seemingly more objective report on #Mariupol here from 2014.
I suspect English speaking media were maybe less restric…",{'Mariupol'},"{'retweet_count': 169, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
779,1245735927277912066,2022-04-28 08:39:48+00:00,,en,"RT @war_noir: #Russia #Ukraine 🇷🇺🇺🇦: #Ukrainian Forces started to using Bushmaster PMV —originally supplied by #Australia 🇦🇺.

The vehicle…","{'Australia', 'Russia', 'Ukrainian', 'Ukraine'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
780,1311216319631482881,2022-04-28 08:39:47+00:00,,ko,"RT @fantagiomusic_: [#아스트로] 아스트로, 타이틀곡은 '캔디 슈가 팝'…자작곡 포함 높은 참여도
▶ https://t.co/qN0Tgr5SPH

#NEWS #ASTRO
#Drive_to_the_Starry_Road
#CandySug…","{'NEWS', 'ASTRO', 'Drive_to_the_Starry_Road', 'CandySug…'}","{'retweet_count': 2692, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
781,817180778,2022-04-28 08:39:46+00:00,,en,"#Portugal -based processor Brasmar sees competition for #Norway #cod hotting up after #Russia’s #Ukraine invasion:
 https://t.co/ALBZ9b2n3y","{'Portugal', 'Russia’s', 'cod', 'Norway', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
782,1469261811497197573,2022-04-28 08:39:46+00:00,,und,#NAZISMO #GreenPass #Draghi #Draghistan #DraghiVattene #Dittatura #Draghi #partitodemocratico #pd #letta #enricoletta #siamoilpd #cinquestelle #GiuseppeConte #Grillo #Salvini #Lega #Meloni #Guerra #NATO #USA https://t.co/dzEq1gWDu8,"{'pd', 'siamoilpd', 'partitodemocratico', 'NATO', 'USA', 'Guerra', 'enricoletta', 'Grillo', 'Salvini', 'Meloni', 'GiuseppeConte', 'NAZISMO', 'cinquestelle', 'Lega', 'letta', 'DraghiVattene', 'Draghistan', 'GreenPass', 'Draghi', 'Dittatura'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
783,1295562432006545408,2022-04-28 08:39:43+00:00,,en,"RT @kk131066: #Truth doesn't bend under the pressure of politics

Jack Matlock translated communications between JFK &amp; Khrushchev

1987/91…",{'Truth'},"{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
784,102650298,2022-04-28 08:39:43+00:00,,en,"RT @capacitymedia: #CapacityNews: ST Telemedia Global Data Centres, @SchneiderNA and @iceotope are pursuing an immersion liquid #cooling pr…","{'cooling', 'CapacityNews:'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
785,4019103014,2022-04-28 08:39:42+00:00,,en,"#TwitterAllHands @elonmusk 
The game is #War, Good Luck! https://t.co/ynaLCRlPIK","{'War,', 'TwitterAllHands'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
786,429298105,2022-04-28 08:39:42+00:00,,el,Κωστής Χατζηδάκης: «Αυτά κάναμε για να προστατεύσουμε την υγεία και την ασφάλεια στην εργασία» - https://t.co/1i04NqZrK9 #greece #news https://t.co/094iLUgZhB,"{'news', 'greece'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
787,942848180407980032,2022-04-28 08:39:41+00:00,,en,"RT @CGMeifangZhang: More than 30 years after the end of the Cold War, #NATO lives on, acting as a disruptor of global peace and constantly…",{'NATO'},"{'retweet_count': 296, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
788,369384556,2022-04-28 08:39:41+00:00,,en,"RT @markito0171: Report: #Kherson
After the explosions in the area of the TV tower #Russia'n TV channels stopped working https://t.co/Xc6Lu…","{""Russia'n"", 'Kherson'}","{'retweet_count': 97, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
789,1417316048118878212,2022-04-28 08:39:41+00:00,,en,"RT @cop_american: ❗️#Moscow is on fire

Now a medical center(RA controlled) under construction is on🔥Also at night, 💣 were heard on #Kustan…",{'Kustan…'},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
790,1065440249742905346,2022-04-28 08:39:41+00:00,,en,RT @Thatsenough0: #News: Faiq: Frozen Funds by US Are Property of #Afghan People https://t.co/sfpbxUUgpx,"{'Afghan', 'News:'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
791,974774142,2022-04-28 08:39:40+00:00,,en,"RT @UAWeapons: #Russia: Early today, 2 oil storage depots (Civil &amp; Military) were hit by explosions &amp; subsequent large fires in #Bryansk. S…","{'Russia:', 'Bryansk.'}","{'retweet_count': 1410, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
792,227898986,2022-04-28 08:39:39+00:00,,it,"RT @ultimenotizie: ""La #Russia sta intensificando la sua offensiva in #Donbass, con gli sforzi principali concentrati vicino a #Izyum"". Lo…","{'Russia', 'Izyum"".', 'Donbass,'}","{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
793,1315234851587526657,2022-04-28 08:39:39+00:00,,en,"10 killed in gruesome tourist bus crash in Egypt, including four #French tourists and one #Belgian! 

#Lviv
#Kyiv #Ukraine
https://t.co/zOBYNwvJhx","{'French', 'Lviv', 'Kyiv', 'Belgian!', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
794,1399327083617259521,2022-04-28 08:39:39+00:00,,en,"Oh, here it goes again: #Moscow, #Russia is on fire…again

Now a medical center under construction is on fire in the capital of the #Russian Federation. Also at night, explosions were heard on #Kustanaiskaya street. The media write that 7 blazing cars became victims of the fire https://t.co/3nE9wvGnb6 https://t.co/C49EohVIJf","{'Kustanaiskaya', 'Moscow,', 'Russia', 'Russian'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}"
795,1498447446099300358,2022-04-28 08:39:37+00:00,,en,"RT @CGMeifangZhang: More than 30 years after the end of the Cold War, #NATO lives on, acting as a disruptor of global peace and constantly…",{'NATO'},"{'retweet_count': 296, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
796,120157288,2022-04-28 08:39:35+00:00,,en,"RT @ZuzanaCaputova: With its invasion of #Ukraine, #Russia has brought suffering &amp; pain as the number of victims of sexual violence continu…","{'Russia', 'Ukraine,'}","{'retweet_count': 3133, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
797,1499747912191987713,2022-04-28 08:39:34+00:00,,de,"RT @UkrainePressOrg: #UkraineUncensored...

Eine Frage an ukrainischen Soldaten.

Warum bist du an der Front ?

""Weil es meine Heimat ist""…",{'UkraineUncensored...'},"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
798,839699357335187461,2022-04-28 08:39:32+00:00,,ru,"RT @RufatAbas: Ответ Армана Шураева из Казахстана пропагандону Кеосаяну 

#Kazakhstan #Ukraine #Azerbaijan #Russia https://t.co/DONVhe1IDM","{'Kazakhstan', 'Azerbaijan', 'Russia', 'Ukraine'}","{'retweet_count': 1374, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
799,1334017178,2022-04-28 08:39:32+00:00,,en,"New TVS Ntorq 125 Launch Date: New TVS Ntorq 125 variant teased, launch quickly! | – All Places Map https://t.co/MDR8rB8q0g #news #worldnews #auto #entertainment #business #health #indiaNews #politics #sports #tech #news #elections","{'auto', 'elections', 'sports', 'entertainment', 'health', 'news', 'tech', 'business', 'indiaNews', 'worldnews', 'politics'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
800,39968716,2022-04-28 08:39:31+00:00,,en,"RT @NATOpress: SG @jensstoltenberg says it's their decision, but if they decide to apply, #Finland &amp; #Sweden will be welcomed w open arms t…","{'Sweden', 'Finland'}","{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
801,192870646,2022-04-28 08:39:30+00:00,,en,"#Washington+lackey #London gather #Europe's major powers as conspirators on a US airbase in #Germany (which under #Hitler launched Operation Barbarossa &amp; killed 19m #Russians), treats #Germans as bystanders &amp; plots renewal of #Nazi war on #Russia. #Ukraine https://t.co/HdxwWzk4CM","{'Washington+lackey', 'Russia.', ""Europe's"", 'Russians),', 'Nazi', 'Germans', 'London', 'Hitler', 'Germany', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
802,1499015052028166149,2022-04-28 08:39:28+00:00,,en,"BRO GREF Recruitment 2022 for MSW, LDC, Steno and Other Posts

Jagran Josh

BRO is hiring Draught...
#jobsearch #jobopening #hiring #resume #job #jobs #Careers #HR #educationnews #recruitment #walkin #governmentjob #news

https://t.co/h4K9IXKmcz","{'jobs', 'resume', 'Careers', 'educationnews', 'jobopening', 'walkin', 'recruitment', 'hiring', 'news', 'job', 'HR', 'jobsearch', 'governmentjob'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
803,1379367732383154177,2022-04-28 08:39:28+00:00,,en,"`Modern Love Mumbai` teaser amps up excitement for anthology - The Madras Tribune 
#MadrasTribune #News #BreakingNews
https://t.co/Tc7JXGh5Uh https://t.co/fIjkAuvcMN","{'BreakingNews', 'MadrasTribune', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
